OBJECTID *,Shape *,Lat,Long,S1,S2,S3,S4
587,Point,43.1243,-71.8716,43,43,71,16
588,Point,43.1244,-71.8716,43,44,71,16
589,Point,43.1245,-71.8716,43,45,71,16
590,Point,43.1246,-71.8716,43,46,71,16
591,Point,43.1247,-71.8716,43,47,71,16
592,Point,43.1248,-71.8716,43,48,71,16
593,Point,43.1249,-71.8716,43,49,71,16
594,Point,43.125,-71.8716,43,50,71,16
595,Point,43.1251,-71.8716,43,51,71,16
596,Point,43.1252,-71.8716,43,52,71,16
597,Point,43.1253,-71.8716,43,53,71,16
598,Point,43.1254,-71.8716,43,54,71,16
599,Point,43.1255,-71.8716,43,55,71,16
600,Point,43.1256,-71.8716,43,56,71,16
601,Point,43.1257,-71.8716,43,57,71,16
602,Point,43.1258,-71.8716,43,58,71,16
603,Point,43.1259,-71.8716,43,59,71,16
604,Point,43.126,-71.8716,43,60,71,16
605,Point,43.1261,-71.8716,43,61,71,16
606,Point,43.1262,-71.8716,43,62,71,16
607,Point,43.1263,-71.8716,43,63,71,16
608,Point,43.1264,-71.8716,43,64,71,16
609,Point,43.1265,-71.8716,43,65,71,16
610,Point,43.1266,-71.8716,43,66,71,16
611,Point,43.1267,-71.8716,43,67,71,16
612,Point,43.1268,-71.8716,43,68,71,16
613,Point,43.1269,-71.8716,43,69,71,16
614,Point,43.127,-71.8716,43,70,71,16
615,Point,43.1271,-71.8716,43,71,71,16
616,Point,43.1272,-71.8716,43,72,71,16
617,Point,43.1273,-71.8716,43,73,71,16
618,Point,43.1274,-71.8716,43,74,71,16
619,Point,43.1275,-71.8716,43,75,71,16
620,Point,43.1276,-71.8716,43,76,71,16
621,Point,43.1277,-71.8716,43,77,71,16
622,Point,43.1278,-71.8716,43,78,71,16
623,Point,43.1279,-71.8716,43,79,71,16
624,Point,43.128,-71.8716,43,80,71,16
625,Point,43.1281,-71.8716,43,81,71,16
626,Point,43.1282,-71.8716,43,82,71,16
627,Point,43.1219,-71.8717,43,19,71,17
628,Point,43.122,-71.8717,43,20,71,17
629,Point,43.1221,-71.8717,43,21,71,17
630,Point,43.1222,-71.8717,43,22,71,17
631,Point,43.1223,-71.8717,43,23,71,17
632,Point,43.1224,-71.8717,43,24,71,17
633,Point,43.1225,-71.8717,43,25,71,17
634,Point,43.1226,-71.8717,43,26,71,17
635,Point,43.1227,-71.8717,43,27,71,17
636,Point,43.1228,-71.8717,43,28,71,17
637,Point,43.1229,-71.8717,43,29,71,17
638,Point,43.123,-71.8717,43,30,71,17
639,Point,43.1231,-71.8717,43,31,71,17
640,Point,43.1232,-71.8717,43,32,71,17
641,Point,43.1233,-71.8717,43,33,71,17
642,Point,43.1234,-71.8717,43,34,71,17
643,Point,43.1235,-71.8717,43,35,71,17
644,Point,43.1236,-71.8717,43,36,71,17
645,Point,43.1237,-71.8717,43,37,71,17
646,Point,43.1238,-71.8717,43,38,71,17
647,Point,43.1239,-71.8717,43,39,71,17
648,Point,43.124,-71.8717,43,40,71,17
649,Point,43.1241,-71.8717,43,41,71,17
650,Point,43.1242,-71.8717,43,42,71,17
651,Point,43.1243,-71.8717,43,43,71,17
652,Point,43.1244,-71.8717,43,44,71,17
653,Point,43.1245,-71.8717,43,45,71,17
654,Point,43.1246,-71.8717,43,46,71,17
655,Point,43.1247,-71.8717,43,47,71,17
656,Point,43.1248,-71.8717,43,48,71,17
657,Point,43.1249,-71.8717,43,49,71,17
658,Point,43.125,-71.8717,43,50,71,17
659,Point,43.1251,-71.8717,43,51,71,17
660,Point,43.1252,-71.8717,43,52,71,17
661,Point,43.1253,-71.8717,43,53,71,17
662,Point,43.1254,-71.8717,43,54,71,17
663,Point,43.1255,-71.8717,43,55,71,17
664,Point,43.1256,-71.8717,43,56,71,17
665,Point,43.1257,-71.8717,43,57,71,17
666,Point,43.1258,-71.8717,43,58,71,17
667,Point,43.1259,-71.8717,43,59,71,17
668,Point,43.126,-71.8717,43,60,71,17
669,Point,43.1261,-71.8717,43,61,71,17
670,Point,43.1262,-71.8717,43,62,71,17
671,Point,43.1263,-71.8717,43,63,71,17
672,Point,43.1264,-71.8717,43,64,71,17
673,Point,43.1265,-71.8717,43,65,71,17
674,Point,43.1266,-71.8717,43,66,71,17
675,Point,43.1267,-71.8717,43,67,71,17
676,Point,43.1268,-71.8717,43,68,71,17
677,Point,43.1269,-71.8717,43,69,71,17
678,Point,43.127,-71.8717,43,70,71,17
679,Point,43.1271,-71.8717,43,71,71,17
680,Point,43.1272,-71.8717,43,72,71,17
681,Point,43.1273,-71.8717,43,73,71,17
682,Point,43.1274,-71.8717,43,74,71,17
683,Point,43.1275,-71.8717,43,75,71,17
684,Point,43.1276,-71.8717,43,76,71,17
685,Point,43.1277,-71.8717,43,77,71,17
686,Point,43.1278,-71.8717,43,78,71,17
687,Point,43.1279,-71.8717,43,79,71,17
688,Point,43.128,-71.8717,43,80,71,17
689,Point,43.1281,-71.8717,43,81,71,17
690,Point,43.1282,-71.8717,43,82,71,17
691,Point,43.1283,-71.8717,43,83,71,17
692,Point,43.1284,-71.8717,43,84,71,17
693,Point,43.1221,-71.8718,43,21,71,18
694,Point,43.1222,-71.8718,43,22,71,18
695,Point,43.1223,-71.8718,43,23,71,18
696,Point,43.1224,-71.8718,43,24,71,18
697,Point,43.1225,-71.8718,43,25,71,18
698,Point,43.1226,-71.8718,43,26,71,18
699,Point,43.1227,-71.8718,43,27,71,18
700,Point,43.1228,-71.8718,43,28,71,18
701,Point,43.1229,-71.8718,43,29,71,18
702,Point,43.123,-71.8718,43,30,71,18
703,Point,43.1231,-71.8718,43,31,71,18
704,Point,43.1232,-71.8718,43,32,71,18
705,Point,43.1233,-71.8718,43,33,71,18
706,Point,43.1234,-71.8718,43,34,71,18
707,Point,43.1235,-71.8718,43,35,71,18
708,Point,43.1236,-71.8718,43,36,71,18
709,Point,43.1237,-71.8718,43,37,71,18
710,Point,43.1238,-71.8718,43,38,71,18
711,Point,43.1239,-71.8718,43,39,71,18
712,Point,43.124,-71.8718,43,40,71,18
713,Point,43.1241,-71.8718,43,41,71,18
714,Point,43.1242,-71.8718,43,42,71,18
715,Point,43.1243,-71.8718,43,43,71,18
716,Point,43.1244,-71.8718,43,44,71,18
717,Point,43.1245,-71.8718,43,45,71,18
718,Point,43.1246,-71.8718,43,46,71,18
719,Point,43.1247,-71.8718,43,47,71,18
720,Point,43.1248,-71.8718,43,48,71,18
721,Point,43.1249,-71.8718,43,49,71,18
722,Point,43.125,-71.8718,43,50,71,18
723,Point,43.1251,-71.8718,43,51,71,18
724,Point,43.1252,-71.8718,43,52,71,18
725,Point,43.1253,-71.8718,43,53,71,18
726,Point,43.1254,-71.8718,43,54,71,18
727,Point,43.1255,-71.8718,43,55,71,18
728,Point,43.1256,-71.8718,43,56,71,18
729,Point,43.1257,-71.8718,43,57,71,18
730,Point,43.1258,-71.8718,43,58,71,18
731,Point,43.1259,-71.8718,43,59,71,18
732,Point,43.126,-71.8718,43,60,71,18
733,Point,43.1261,-71.8718,43,61,71,18
734,Point,43.1262,-71.8718,43,62,71,18
735,Point,43.1263,-71.8718,43,63,71,18
736,Point,43.1264,-71.8718,43,64,71,18
737,Point,43.1265,-71.8718,43,65,71,18
738,Point,43.1266,-71.8718,43,66,71,18
739,Point,43.1267,-71.8718,43,67,71,18
740,Point,43.1268,-71.8718,43,68,71,18
741,Point,43.1269,-71.8718,43,69,71,18
742,Point,43.127,-71.8718,43,70,71,18
743,Point,43.1271,-71.8718,43,71,71,18
744,Point,43.1272,-71.8718,43,72,71,18
745,Point,43.1273,-71.8718,43,73,71,18
746,Point,43.1274,-71.8718,43,74,71,18
747,Point,43.1275,-71.8718,43,75,71,18
748,Point,43.1276,-71.8718,43,76,71,18
749,Point,43.1277,-71.8718,43,77,71,18
750,Point,43.1278,-71.8718,43,78,71,18
751,Point,43.1279,-71.8718,43,79,71,18
752,Point,43.128,-71.8718,43,80,71,18
753,Point,43.1281,-71.8718,43,81,71,18
754,Point,43.1282,-71.8718,43,82,71,18
755,Point,43.1283,-71.8718,43,83,71,18
756,Point,43.1284,-71.8718,43,84,71,18
757,Point,43.1285,-71.8718,43,85,71,18
758,Point,43.1286,-71.8718,43,86,71,18
759,Point,43.1221,-71.8719,43,21,71,19
760,Point,43.1222,-71.8719,43,22,71,19
761,Point,43.1223,-71.8719,43,23,71,19
762,Point,43.1224,-71.8719,43,24,71,19
763,Point,43.1225,-71.8719,43,25,71,19
764,Point,43.1226,-71.8719,43,26,71,19
765,Point,43.1227,-71.8719,43,27,71,19
766,Point,43.1228,-71.8719,43,28,71,19
767,Point,43.1229,-71.8719,43,29,71,19
768,Point,43.123,-71.8719,43,30,71,19
769,Point,43.1231,-71.8719,43,31,71,19
770,Point,43.1232,-71.8719,43,32,71,19
771,Point,43.1233,-71.8719,43,33,71,19
772,Point,43.1234,-71.8719,43,34,71,19
773,Point,43.1235,-71.8719,43,35,71,19
774,Point,43.1236,-71.8719,43,36,71,19
775,Point,43.1237,-71.8719,43,37,71,19
776,Point,43.1238,-71.8719,43,38,71,19
777,Point,43.1239,-71.8719,43,39,71,19
778,Point,43.124,-71.8719,43,40,71,19
779,Point,43.1241,-71.8719,43,41,71,19
780,Point,43.1242,-71.8719,43,42,71,19
781,Point,43.1243,-71.8719,43,43,71,19
782,Point,43.1244,-71.8719,43,44,71,19
783,Point,43.1245,-71.8719,43,45,71,19
784,Point,43.1246,-71.8719,43,46,71,19
785,Point,43.1247,-71.8719,43,47,71,19
786,Point,43.1248,-71.8719,43,48,71,19
787,Point,43.1249,-71.8719,43,49,71,19
788,Point,43.125,-71.8719,43,50,71,19
789,Point,43.1251,-71.8719,43,51,71,19
790,Point,43.1252,-71.8719,43,52,71,19
791,Point,43.1253,-71.8719,43,53,71,19
792,Point,43.1254,-71.8719,43,54,71,19
793,Point,43.1255,-71.8719,43,55,71,19
794,Point,43.1256,-71.8719,43,56,71,19
795,Point,43.1257,-71.8719,43,57,71,19
796,Point,43.1258,-71.8719,43,58,71,19
797,Point,43.1259,-71.8719,43,59,71,19
798,Point,43.126,-71.8719,43,60,71,19
799,Point,43.1261,-71.8719,43,61,71,19
800,Point,43.1262,-71.8719,43,62,71,19
801,Point,43.1263,-71.8719,43,63,71,19
802,Point,43.1264,-71.8719,43,64,71,19
803,Point,43.1265,-71.8719,43,65,71,19
804,Point,43.1266,-71.8719,43,66,71,19
805,Point,43.1267,-71.8719,43,67,71,19
806,Point,43.1268,-71.8719,43,68,71,19
807,Point,43.1269,-71.8719,43,69,71,19
808,Point,43.127,-71.8719,43,70,71,19
809,Point,43.1271,-71.8719,43,71,71,19
810,Point,43.1272,-71.8719,43,72,71,19
811,Point,43.1273,-71.8719,43,73,71,19
812,Point,43.1274,-71.8719,43,74,71,19
813,Point,43.1275,-71.8719,43,75,71,19
814,Point,43.1276,-71.8719,43,76,71,19
815,Point,43.1277,-71.8719,43,77,71,19
816,Point,43.1278,-71.8719,43,78,71,19
817,Point,43.1279,-71.8719,43,79,71,19
818,Point,43.128,-71.8719,43,80,71,19
819,Point,43.1281,-71.8719,43,81,71,19
820,Point,43.1282,-71.8719,43,82,71,19
821,Point,43.1283,-71.8719,43,83,71,19
822,Point,43.1284,-71.8719,43,84,71,19
823,Point,43.1285,-71.8719,43,85,71,19
824,Point,43.1286,-71.8719,43,86,71,19
825,Point,43.1287,-71.8719,43,87,71,19
826,Point,43.1288,-71.8719,43,88,71,19
827,Point,43.1221,-71.872,43,21,71,20
828,Point,43.1222,-71.872,43,22,71,20
829,Point,43.1223,-71.872,43,23,71,20
830,Point,43.1224,-71.872,43,24,71,20
831,Point,43.1225,-71.872,43,25,71,20
832,Point,43.1226,-71.872,43,26,71,20
833,Point,43.1227,-71.872,43,27,71,20
834,Point,43.1228,-71.872,43,28,71,20
835,Point,43.1229,-71.872,43,29,71,20
836,Point,43.123,-71.872,43,30,71,20
837,Point,43.1231,-71.872,43,31,71,20
838,Point,43.1232,-71.872,43,32,71,20
839,Point,43.1233,-71.872,43,33,71,20
840,Point,43.1234,-71.872,43,34,71,20
841,Point,43.1235,-71.872,43,35,71,20
842,Point,43.1236,-71.872,43,36,71,20
843,Point,43.1237,-71.872,43,37,71,20
844,Point,43.1238,-71.872,43,38,71,20
845,Point,43.1239,-71.872,43,39,71,20
846,Point,43.124,-71.872,43,40,71,20
847,Point,43.1241,-71.872,43,41,71,20
848,Point,43.1242,-71.872,43,42,71,20
849,Point,43.1243,-71.872,43,43,71,20
850,Point,43.1244,-71.872,43,44,71,20
851,Point,43.1245,-71.872,43,45,71,20
852,Point,43.1246,-71.872,43,46,71,20
853,Point,43.1247,-71.872,43,47,71,20
854,Point,43.1248,-71.872,43,48,71,20
855,Point,43.1249,-71.872,43,49,71,20
856,Point,43.125,-71.872,43,50,71,20
857,Point,43.1251,-71.872,43,51,71,20
858,Point,43.1252,-71.872,43,52,71,20
859,Point,43.1253,-71.872,43,53,71,20
860,Point,43.1254,-71.872,43,54,71,20
861,Point,43.1255,-71.872,43,55,71,20
862,Point,43.1256,-71.872,43,56,71,20
863,Point,43.1257,-71.872,43,57,71,20
864,Point,43.1258,-71.872,43,58,71,20
865,Point,43.1259,-71.872,43,59,71,20
866,Point,43.126,-71.872,43,60,71,20
867,Point,43.1261,-71.872,43,61,71,20
868,Point,43.1262,-71.872,43,62,71,20
869,Point,43.1263,-71.872,43,63,71,20
870,Point,43.1264,-71.872,43,64,71,20
871,Point,43.1265,-71.872,43,65,71,20
872,Point,43.1266,-71.872,43,66,71,20
873,Point,43.1267,-71.872,43,67,71,20
874,Point,43.1268,-71.872,43,68,71,20
875,Point,43.1269,-71.872,43,69,71,20
876,Point,43.127,-71.872,43,70,71,20
877,Point,43.1271,-71.872,43,71,71,20
878,Point,43.1272,-71.872,43,72,71,20
879,Point,43.1273,-71.872,43,73,71,20
880,Point,43.1274,-71.872,43,74,71,20
881,Point,43.1275,-71.872,43,75,71,20
882,Point,43.1276,-71.872,43,76,71,20
883,Point,43.1277,-71.872,43,77,71,20
884,Point,43.1278,-71.872,43,78,71,20
885,Point,43.1279,-71.872,43,79,71,20
886,Point,43.128,-71.872,43,80,71,20
887,Point,43.1281,-71.872,43,81,71,20
888,Point,43.1282,-71.872,43,82,71,20
889,Point,43.1283,-71.872,43,83,71,20
890,Point,43.1284,-71.872,43,84,71,20
891,Point,43.1285,-71.872,43,85,71,20
892,Point,43.1286,-71.872,43,86,71,20
893,Point,43.1287,-71.872,43,87,71,20
894,Point,43.1288,-71.872,43,88,71,20
895,Point,43.1289,-71.872,43,89,71,20
896,Point,43.129,-71.872,43,90,71,20
897,Point,43.1217,-71.8721,43,17,71,21
898,Point,43.1218,-71.8721,43,18,71,21
899,Point,43.1219,-71.8721,43,19,71,21
900,Point,43.122,-71.8721,43,20,71,21
901,Point,43.1221,-71.8721,43,21,71,21
902,Point,43.1222,-71.8721,43,22,71,21
903,Point,43.1223,-71.8721,43,23,71,21
904,Point,43.1224,-71.8721,43,24,71,21
905,Point,43.1225,-71.8721,43,25,71,21
906,Point,43.1226,-71.8721,43,26,71,21
907,Point,43.1227,-71.8721,43,27,71,21
908,Point,43.1228,-71.8721,43,28,71,21
909,Point,43.1229,-71.8721,43,29,71,21
910,Point,43.123,-71.8721,43,30,71,21
911,Point,43.1231,-71.8721,43,31,71,21
912,Point,43.1232,-71.8721,43,32,71,21
913,Point,43.1233,-71.8721,43,33,71,21
914,Point,43.1234,-71.8721,43,34,71,21
915,Point,43.1235,-71.8721,43,35,71,21
916,Point,43.1236,-71.8721,43,36,71,21
917,Point,43.1237,-71.8721,43,37,71,21
918,Point,43.1238,-71.8721,43,38,71,21
919,Point,43.1239,-71.8721,43,39,71,21
920,Point,43.124,-71.8721,43,40,71,21
921,Point,43.1241,-71.8721,43,41,71,21
922,Point,43.1242,-71.8721,43,42,71,21
923,Point,43.1243,-71.8721,43,43,71,21
924,Point,43.1244,-71.8721,43,44,71,21
925,Point,43.1245,-71.8721,43,45,71,21
926,Point,43.1246,-71.8721,43,46,71,21
927,Point,43.1247,-71.8721,43,47,71,21
928,Point,43.1248,-71.8721,43,48,71,21
929,Point,43.1249,-71.8721,43,49,71,21
930,Point,43.125,-71.8721,43,50,71,21
931,Point,43.1251,-71.8721,43,51,71,21
932,Point,43.1252,-71.8721,43,52,71,21
933,Point,43.1253,-71.8721,43,53,71,21
934,Point,43.1254,-71.8721,43,54,71,21
935,Point,43.1255,-71.8721,43,55,71,21
936,Point,43.1256,-71.8721,43,56,71,21
937,Point,43.1257,-71.8721,43,57,71,21
938,Point,43.1258,-71.8721,43,58,71,21
939,Point,43.1259,-71.8721,43,59,71,21
940,Point,43.126,-71.8721,43,60,71,21
941,Point,43.1261,-71.8721,43,61,71,21
942,Point,43.1262,-71.8721,43,62,71,21
943,Point,43.1263,-71.8721,43,63,71,21
944,Point,43.1264,-71.8721,43,64,71,21
945,Point,43.1265,-71.8721,43,65,71,21
946,Point,43.1266,-71.8721,43,66,71,21
947,Point,43.1267,-71.8721,43,67,71,21
948,Point,43.1268,-71.8721,43,68,71,21
949,Point,43.1269,-71.8721,43,69,71,21
950,Point,43.127,-71.8721,43,70,71,21
951,Point,43.1271,-71.8721,43,71,71,21
952,Point,43.1272,-71.8721,43,72,71,21
953,Point,43.1273,-71.8721,43,73,71,21
954,Point,43.1274,-71.8721,43,74,71,21
955,Point,43.1275,-71.8721,43,75,71,21
956,Point,43.1276,-71.8721,43,76,71,21
957,Point,43.1277,-71.8721,43,77,71,21
958,Point,43.1278,-71.8721,43,78,71,21
959,Point,43.1279,-71.8721,43,79,71,21
960,Point,43.128,-71.8721,43,80,71,21
961,Point,43.1281,-71.8721,43,81,71,21
962,Point,43.1282,-71.8721,43,82,71,21
963,Point,43.1283,-71.8721,43,83,71,21
964,Point,43.1284,-71.8721,43,84,71,21
965,Point,43.1285,-71.8721,43,85,71,21
966,Point,43.1286,-71.8721,43,86,71,21
967,Point,43.1287,-71.8721,43,87,71,21
968,Point,43.1288,-71.8721,43,88,71,21
969,Point,43.1289,-71.8721,43,89,71,21
970,Point,43.129,-71.8721,43,90,71,21
971,Point,43.1291,-71.8721,43,91,71,21
972,Point,43.1292,-71.8721,43,92,71,21
973,Point,43.1217,-71.8722,43,17,71,22
974,Point,43.1218,-71.8722,43,18,71,22
975,Point,43.1219,-71.8722,43,19,71,22
976,Point,43.122,-71.8722,43,20,71,22
977,Point,43.1221,-71.8722,43,21,71,22
978,Point,43.1222,-71.8722,43,22,71,22
979,Point,43.1223,-71.8722,43,23,71,22
980,Point,43.1224,-71.8722,43,24,71,22
981,Point,43.1225,-71.8722,43,25,71,22
982,Point,43.1226,-71.8722,43,26,71,22
983,Point,43.1227,-71.8722,43,27,71,22
984,Point,43.1228,-71.8722,43,28,71,22
985,Point,43.1229,-71.8722,43,29,71,22
986,Point,43.123,-71.8722,43,30,71,22
987,Point,43.1231,-71.8722,43,31,71,22
988,Point,43.1232,-71.8722,43,32,71,22
989,Point,43.1233,-71.8722,43,33,71,22
990,Point,43.1234,-71.8722,43,34,71,22
991,Point,43.1235,-71.8722,43,35,71,22
992,Point,43.1236,-71.8722,43,36,71,22
993,Point,43.1237,-71.8722,43,37,71,22
994,Point,43.1238,-71.8722,43,38,71,22
995,Point,43.1239,-71.8722,43,39,71,22
996,Point,43.124,-71.8722,43,40,71,22
997,Point,43.1241,-71.8722,43,41,71,22
998,Point,43.1242,-71.8722,43,42,71,22
999,Point,43.1243,-71.8722,43,43,71,22
1000,Point,43.1244,-71.8722,43,44,71,22
1001,Point,43.1245,-71.8722,43,45,71,22
1002,Point,43.1246,-71.8722,43,46,71,22
1003,Point,43.1247,-71.8722,43,47,71,22
1004,Point,43.1248,-71.8722,43,48,71,22
1005,Point,43.1249,-71.8722,43,49,71,22
1006,Point,43.125,-71.8722,43,50,71,22
1007,Point,43.1251,-71.8722,43,51,71,22
1008,Point,43.1252,-71.8722,43,52,71,22
1009,Point,43.1253,-71.8722,43,53,71,22
1010,Point,43.1254,-71.8722,43,54,71,22
1011,Point,43.1255,-71.8722,43,55,71,22
1012,Point,43.1256,-71.8722,43,56,71,22
1013,Point,43.1257,-71.8722,43,57,71,22
1014,Point,43.1258,-71.8722,43,58,71,22
1015,Point,43.1259,-71.8722,43,59,71,22
1016,Point,43.126,-71.8722,43,60,71,22
1017,Point,43.1261,-71.8722,43,61,71,22
1018,Point,43.1262,-71.8722,43,62,71,22
1019,Point,43.1263,-71.8722,43,63,71,22
1020,Point,43.1264,-71.8722,43,64,71,22
1021,Point,43.1265,-71.8722,43,65,71,22
1022,Point,43.1266,-71.8722,43,66,71,22
1023,Point,43.1267,-71.8722,43,67,71,22
1024,Point,43.1268,-71.8722,43,68,71,22
1025,Point,43.1269,-71.8722,43,69,71,22
1026,Point,43.127,-71.8722,43,70,71,22
1027,Point,43.1271,-71.8722,43,71,71,22
1028,Point,43.1272,-71.8722,43,72,71,22
1029,Point,43.1273,-71.8722,43,73,71,22
1030,Point,43.1274,-71.8722,43,74,71,22
1031,Point,43.1275,-71.8722,43,75,71,22
1032,Point,43.1276,-71.8722,43,76,71,22
1033,Point,43.1277,-71.8722,43,77,71,22
1034,Point,43.1278,-71.8722,43,78,71,22
1035,Point,43.1279,-71.8722,43,79,71,22
1036,Point,43.128,-71.8722,43,80,71,22
1037,Point,43.1281,-71.8722,43,81,71,22
1038,Point,43.1282,-71.8722,43,82,71,22
1039,Point,43.1283,-71.8722,43,83,71,22
1040,Point,43.1284,-71.8722,43,84,71,22
1041,Point,43.1285,-71.8722,43,85,71,22
1042,Point,43.1286,-71.8722,43,86,71,22
1043,Point,43.1287,-71.8722,43,87,71,22
1044,Point,43.1288,-71.8722,43,88,71,22
1045,Point,43.1289,-71.8722,43,89,71,22
1046,Point,43.129,-71.8722,43,90,71,22
1047,Point,43.1291,-71.8722,43,91,71,22
1048,Point,43.1292,-71.8722,43,92,71,22
1049,Point,43.1293,-71.8722,43,93,71,22
1050,Point,43.1294,-71.8722,43,94,71,22
1051,Point,43.1217,-71.8723,43,17,71,23
1052,Point,43.1218,-71.8723,43,18,71,23
1053,Point,43.1219,-71.8723,43,19,71,23
1054,Point,43.122,-71.8723,43,20,71,23
1055,Point,43.1221,-71.8723,43,21,71,23
1056,Point,43.1222,-71.8723,43,22,71,23
1057,Point,43.1223,-71.8723,43,23,71,23
1058,Point,43.1224,-71.8723,43,24,71,23
1059,Point,43.1225,-71.8723,43,25,71,23
1060,Point,43.1226,-71.8723,43,26,71,23
1061,Point,43.1227,-71.8723,43,27,71,23
1062,Point,43.1228,-71.8723,43,28,71,23
1063,Point,43.1229,-71.8723,43,29,71,23
1064,Point,43.123,-71.8723,43,30,71,23
1065,Point,43.1231,-71.8723,43,31,71,23
1066,Point,43.1232,-71.8723,43,32,71,23
1067,Point,43.1233,-71.8723,43,33,71,23
1068,Point,43.1234,-71.8723,43,34,71,23
1069,Point,43.1235,-71.8723,43,35,71,23
1070,Point,43.1236,-71.8723,43,36,71,23
1071,Point,43.1237,-71.8723,43,37,71,23
1072,Point,43.1238,-71.8723,43,38,71,23
1073,Point,43.1239,-71.8723,43,39,71,23
1074,Point,43.124,-71.8723,43,40,71,23
1075,Point,43.1241,-71.8723,43,41,71,23
1076,Point,43.1242,-71.8723,43,42,71,23
1077,Point,43.1243,-71.8723,43,43,71,23
1078,Point,43.1244,-71.8723,43,44,71,23
1079,Point,43.1245,-71.8723,43,45,71,23
1080,Point,43.1246,-71.8723,43,46,71,23
1081,Point,43.1247,-71.8723,43,47,71,23
1082,Point,43.1248,-71.8723,43,48,71,23
1083,Point,43.1249,-71.8723,43,49,71,23
1084,Point,43.125,-71.8723,43,50,71,23
1085,Point,43.1251,-71.8723,43,51,71,23
1086,Point,43.1252,-71.8723,43,52,71,23
1087,Point,43.1253,-71.8723,43,53,71,23
1088,Point,43.1254,-71.8723,43,54,71,23
1089,Point,43.1255,-71.8723,43,55,71,23
1090,Point,43.1256,-71.8723,43,56,71,23
1091,Point,43.1257,-71.8723,43,57,71,23
1092,Point,43.1258,-71.8723,43,58,71,23
1093,Point,43.1259,-71.8723,43,59,71,23
1094,Point,43.126,-71.8723,43,60,71,23
1095,Point,43.1261,-71.8723,43,61,71,23
1096,Point,43.1262,-71.8723,43,62,71,23
1097,Point,43.1263,-71.8723,43,63,71,23
1098,Point,43.1264,-71.8723,43,64,71,23
1099,Point,43.1265,-71.8723,43,65,71,23
1100,Point,43.1266,-71.8723,43,66,71,23
1101,Point,43.1267,-71.8723,43,67,71,23
1102,Point,43.1268,-71.8723,43,68,71,23
1103,Point,43.1269,-71.8723,43,69,71,23
1104,Point,43.127,-71.8723,43,70,71,23
1105,Point,43.1271,-71.8723,43,71,71,23
1106,Point,43.1272,-71.8723,43,72,71,23
1107,Point,43.1273,-71.8723,43,73,71,23
1108,Point,43.1274,-71.8723,43,74,71,23
1109,Point,43.1275,-71.8723,43,75,71,23
1110,Point,43.1276,-71.8723,43,76,71,23
1111,Point,43.1277,-71.8723,43,77,71,23
1112,Point,43.1278,-71.8723,43,78,71,23
1113,Point,43.1279,-71.8723,43,79,71,23
1114,Point,43.128,-71.8723,43,80,71,23
1115,Point,43.1281,-71.8723,43,81,71,23
1116,Point,43.1282,-71.8723,43,82,71,23
1117,Point,43.1283,-71.8723,43,83,71,23
1118,Point,43.1284,-71.8723,43,84,71,23
1119,Point,43.1285,-71.8723,43,85,71,23
1120,Point,43.1286,-71.8723,43,86,71,23
1121,Point,43.1287,-71.8723,43,87,71,23
1122,Point,43.1288,-71.8723,43,88,71,23
1123,Point,43.1289,-71.8723,43,89,71,23
1124,Point,43.129,-71.8723,43,90,71,23
1125,Point,43.1291,-71.8723,43,91,71,23
1126,Point,43.1292,-71.8723,43,92,71,23
1127,Point,43.1293,-71.8723,43,93,71,23
1128,Point,43.1294,-71.8723,43,94,71,23
1129,Point,43.1295,-71.8723,43,95,71,23
1130,Point,43.1296,-71.8723,43,96,71,23
1131,Point,43.12,-71.8724,43,00,71,24
